file,sequence_id,read_count,read_mean_length,read_abundance
SI041_1_4_1.fastq,NC_038311.1,6478,150.97993207780178,0.021928918888727153
SI041_1_4_1.fastq,NZ_CP053939.1,779,150.98331193838254,0.002637021891682379
SI041_1_4_1.fastq,NZ_CP009227.1,12404,150.98129635601418,0.041989242033925844
SI041_1_4_1.fastq,NZ_CP072390.1,557,150.96947935368044,0.001885521429611149
SI041_1_4_1.fastq,NZ_CP029207.1,618,150.97734627831716,0.002092014799819911
SI041_1_4_1.fastq,NZ_CP036514.1,848,150.97877358490567,0.002870596359623437
SI041_1_4_1.fastq,NZ_CP120507.1,1190,150.97731092436976,0.004028313287679116
SI041_1_4_1.fastq,NZ_LS483444.1,4728,150.85046531302876,0.016004928759787276
SI041_1_4_1.fastq,NZ_CP031257.1,105,150.9904761904762,0.000355439407736393
SI041_1_4_1.fastq,NZ_CP059045.1,1031,150.97478176527642,0.003490076470249721
SI041_1_4_1.fastq,AM902716.1,1367,150.97951719092904,0.004627482575006178
SI041_1_4_1.fastq,NC_013203.1,106,150.96226415094338,0.000358824544952930
SI041_1_4_1.fastq,NZ_CP102197.1,123,150.97560975609755,0.000416371877634060
SI041_1_4_1.fastq,NZ_CP010106.1,541,150.97597042513863,0.001831359234146556
SI041_1_4_1.fastq,NZ_CP089216.1,1135,150.97444933920704,0.003842130740769577
SI041_1_4_1.fastq,NZ_CP071265.1,187,150.98395721925132,0.000633020659492433
SI041_1_4_1.fastq,ACIL03000013.1,1963,150.9775853285787,0.006645024356062273
SI041_1_4_1.fastq,NC_019960.1,74,150.95945945945945,0.000250500154023743
SI041_1_4_1.fastq,NZ_CP058970.1,551,150.97459165154265,0.001865210606311927
SI041_1_4_1.fastq,NZ_CP031243.1,690,150.98115942028986,0.002335744679410580
SI041_1_4_1.fastq,NZ_CP101528.1,540,150.97962962962964,0.001827974096930019
SI041_1_4_1.fastq,NZ_CP010310.2,639,150.98748043818466,0.002163102681367189
SI041_1_4_1.fastq,NZ_CP079193.1,814,150.982800982801,0.002755501694261177
SI041_1_4_1.fastq,NZ_UGPB01000001.1,1339,150.98356982823003,0.004532698732943140
SI041_1_4_1.fastq,NZ_AP019831.1,534,150.97752808988764,0.001807663273630797
SI041_1_4_1.fastq,NZ_CP132214.1,332,150.97289156626505,0.001123865555890308
SI041_1_4_1.fastq,NZ_CP040423.1,152,150.98684210526315,0.000514540856913635
SI041_1_4_1.fastq,NC_038307.1,1213,150.97609233305855,0.004106171443659469
SI041_1_4_1.fastq,NZ_CAMNMG010000001.1,520,150.9923076923077,0.001760271352599278
SI041_1_4_1.fastq,NZ_CP046320.1,2777,150.9873964710119,0.009400526050323450
SI041_1_4_1.fastq,NZ_CP028435.1,1038,150.90269749518305,0.003513772430765481
SI041_1_4_1.fastq,NZ_CP033459.1,208,150.9903846153846,0.000704108541039711
SI041_1_4_1.fastq,NZ_CP019962.1,1321,150.97956093868282,0.004471766263045473
SI041_1_4_1.fastq,NZ_CP073092.1,2201,150.95138573375738,0.007450687013598096
SI041_1_4_1.fastq,NZ_JAJFOF010000001.1,1700,150.92529411764707,0.005754733268113023
SI041_1_4_1.fastq,NZ_CP012071.1,424,150.97641509433961,0.001435298179811719
SI041_1_4_1.fastq,NZ_CP023527.1,289,150.96193771626298,0.000978304655579214
SI041_1_4_1.fastq,NZ_CAKAIK010000001.1,919,150.98041349292708,0.003110941101997570
SI041_1_4_1.fastq,NZ_CP066015.1,319,150.98746081504703,0.001079858772075326
SI041_1_4_1.fastq,OR043657.1,732,150.974043715847,0.002477920442504722
SI041_1_4_1.fastq,NZ_CP073114.1,1197,150.86466165413535,0.004052009248194876
SI041_1_4_1.fastq,NC_011202.1,1868,150.97537473233405,0.006323436320491251
SI041_1_4_1.fastq,NZ_MVIJ01000001.1,1731,150.97804737146157,0.005859672521825672
SI041_1_4_1.fastq,NC_001472.1,658,150.98480243161094,0.002227420288481394
SI041_1_4_1.fastq,JQ041368.1,676,150.97189349112426,0.002288352758379061
SI041_1_4_1.fastq,NZ_CP035368.2,463,150.85961123110152,0.001567318531256665
SI041_1_4_1.fastq,NZ_CP092048.1,468,150.97222222222223,0.001584244217339350
SI041_1_4_1.fastq,NZ_JAAXPE010000001.1,575,150.97565217391303,0.001946453899508817
SI041_1_4_1.fastq,NZ_AP025457.1,459,150.9738562091503,0.001553777982390516
SI041_1_4_1.fastq,NZ_CP018196.1,358,150.95810055865923,0.001211879123520272
SI041_1_4_1.fastq,NZ_CP119546.1,695,150.97410071942446,0.002352670365493265
SI041_1_4_1.fastq,NC_039199.1,1767,150.9881154499151,0.005981537461621006
SI041_1_4_1.fastq,NZ_CP012072.1,2077,150.97881559942223,0.007030929998747500
SI041_1_4_1.fastq,NZ_CP053987.1,2280,150.9530701754386,0.007718112853704525
SI041_1_4_1.fastq,NZ_CP020566.1,292,150.69520547945206,0.000988460067228825
SI041_1_4_1.fastq,NZ_CP046172.1,4147,150.9843260188088,0.014038164036979240
SI041_1_4_1.fastq,NZ_CP079201.1,1343,150.91511541325391,0.004546239281809288
SI041_1_4_1.fastq,NZ_CAMUES010000001.1,5069,150.98106135332412,0.017159260550626419
SI041_1_4_1.fastq,NC_002200.1,588,150.97278911564626,0.001990460683323798
SI041_1_4_1.fastq,NZ_CAJTJS010000001.1,138,150.9855072463768,0.000467148935882116
SI041_1_4_1.fastq,NZ_CP100361.1,351,150.985754985755,0.001188183163004512
SI041_1_4_1.fastq,MT157224.1,2161,150.9819527996298,0.007315281524936613
SI041_1_4_1.fastq,OP288969.1,5794,150.98205039696236,0.019613485032615795
SI041_1_4_1.fastq,OQ689803.1,6543,150.98349381017883,0.022148952807802064
SI041_1_4_1.fastq,NZ_CP121763.1,4208,150.98075095057035,0.014244657407188001
SI041_1_4_1.fastq,NZ_CP028101.1,1407,150.98365316275763,0.004762888063667660
SI041_1_4_1.fastq,NZ_CP019668.1,830,150.98313253012049,0.002809663889725770
SI041_1_4_1.fastq,NZ_AP022321.1,458,150.98471615720524,0.001550392845173979
SI041_1_4_1.fastq,CAKAGO010000001.1,1233,150.98540145985402,0.004173874187990210
SI041_1_4_1.fastq,NZ_CP020894.3,173,150.97687861271677,0.000585628738460914
SI041_1_4_1.fastq,NZ_CP074182.1,214,150.98598130841123,0.000724419364338933
SI041_1_4_1.fastq,NZ_CP102541.1,459,150.97821350762527,0.001553777982390516
SI041_1_4_1.fastq,NZ_CP071603.1,5085,150.97679449360865,0.017213422746091014
SI041_1_4_1.fastq,NZ_CP129982.1,200,150.98,0.000677027443307415
SI041_1_4_1.fastq,OQ919261.1,566,150.97173144876325,0.001915987664559983
SI041_1_4_1.fastq,NZ_CP095867.1,119,150.99159663865547,0.000402831328767912
SI041_1_4_1.fastq,NZ_LT906463.1,409,150.98533007334964,0.001384521121563663
SI041_1_4_1.fastq,NZ_CP049272.1,688,150.9752906976744,0.002328974404977506
SI041_1_4_1.fastq,NZ_CP014234.1,1100,150.9790909090909,0.003723650938190780
SI041_1_4_1.fastq,NZ_CP031253.1,1144,150.9833916083916,0.003872596975718411
SI041_1_4_1.fastq,NZ_LR134375.1,4875,150.96984615384616,0.016502543930618226
SI041_1_4_1.fastq,NC_015875.1,1522,150.93561103810777,0.005152178843569424
SI041_1_4_1.fastq,NZ_CP019066.1,1678,150.98510131108463,0.005680260249349207
SI041_1_4_1.fastq,NZ_CP076348.1,2312,150.98356401384083,0.007826437244633711
SI041_1_4_1.fastq,NZ_RBKV01000001.1,8485,150.9798467884502,0.028722889282317060
SI041_1_4_1.fastq,NC_006577.2,937,150.98612593383137,0.003171873571895237
SI041_1_4_1.fastq,NC_001367.1,1131,150.98496905393458,0.003828590191903429
SI041_1_4_1.fastq,NZ_CP021395.1,4280,150.98341121495326,0.014488387286778670
SI041_1_4_1.fastq,OQ842410.1,106,150.95283018867926,0.000358824544952930
SI041_1_4_1.fastq,OQ842458.1,4566,150.97809899255367,0.015456536530708272
SI041_1_4_1.fastq,NC_017825.1,2572,150.9805598755832,0.008706572920933350
SI041_1_4_1.fastq,NZ_AP018561.1,429,150.97668997668998,0.001452223865894404
SI041_1_4_1.fastq,NZ_CAKOJV010000001.1,11398,150.9822775925601,0.038583793994089552
SI041_1_4_1.fastq,NZ_UHIB01000001.1,308,150.98376623376623,0.001042622262693418
SI041_1_4_1.fastq,NZ_CP012646.1,2242,150.93131132917037,0.007589477639476116
SI041_1_4_1.fastq,NZ_UGTJ01000001.1,886,150.98306997742662,0.002999231573851846
SI041_1_4_1.fastq,NZ_LOHY01000088.1,131,150.98473282442748,0.000443452975366356
SI041_1_4_1.fastq,NZ_AWET01000008.1,1303,150.9800460475825,0.004410833793147806
SI041_1_4_1.fastq,NZ_LQPW01000031.1,777,150.981981981982,0.002630251617249305
SI041_1_4_1.fastq,NZ_CP022379.1,800,150.785,0.002708109773229658
SI041_1_4_1.fastq,NC_076948.1,1158,150.98791018998273,0.003919988896749930
SI041_1_4_1.fastq,NZ_CP031418.1,1531,150.98367080339648,0.005182645078518257
SI041_1_4_1.fastq,NC_038312.1,312,150.97756410256412,0.001056162811559567
SI041_1_4_1.fastq,NZ_CP040630.1,2737,150.98538545853123,0.009265120561661967
SI041_1_4_1.fastq,OP255990.1,580,150.97758620689655,0.001963379585591502
SI041_1_4_1.fastq,NZ_UGSA01000001.1,1043,150.97890699904121,0.003530698116848167
SI041_1_4_1.fastq,NZ_CABPWA010000001.1,676,150.98224852071007,0.002288352758379061
SI041_1_4_1.fastq,NZ_CP079822.1,696,150.97701149425288,0.002356055502709802
SI041_1_4_1.fastq,NZ_CP059690.1,1102,150.989110707804,0.003730421212623854
SI041_1_4_1.fastq,NZ_UFUW01000001.1,2869,150.69466713140466,0.009711958674244861
SI041_1_4_1.fastq,NZ_CP095407.1,1415,150.87773851590106,0.004789969161399957
SI041_1_4_1.fastq,NZ_CP132041.1,1323,150.96900982615267,0.004478536537478547
SI041_1_4_1.fastq,NZ_CP009323.1,2433,150.98191533086725,0.008236038847834698
SI041_1_4_1.fastq,NZ_JADLRZ010000001.1,165,150.9939393939394,0.000558547640728617
SI041_1_4_1.fastq,NZ_CP038817.1,734,150.99046321525884,0.002484690716938211
SI041_1_4_1.fastq,NZ_JABELY010000001.1,1644,150.97992700729927,0.005565165583986947
SI041_1_4_1.fastq,NZ_CP080636.1,171,150.99415204678363,0.000578858464027839
SI041_1_4_1.fastq,MN164484.2,344,150.97093023255815,0.001164487202488753
SI041_1_4_1.fastq,NC_045512.2,450,150.9911111111111,0.001523311747441683
SI041_1_4_1.fastq,NZ_CP006850.1,1162,150.98106712564544,0.003933529445616078
SI041_1_4_1.fastq,NZ_CP034670.1,1234,150.98541329011346,0.004177259325206747
SI041_1_4_1.fastq,NZ_CP090423.1,1960,150.97908163265305,0.006634868944412662
SI041_1_4_1.fastq,NZ_CP082871.1,1258,150.85453100158983,0.004258502618403637
SI041_1_4_1.fastq,NZ_CANLQP010000001.1,1165,150.9785407725322,0.003943684857265689
SI041_1_4_1.fastq,NZ_CP012544.1,218,150.9678899082569,0.000737959913205082
SI041_1_4_1.fastq,NC_009996.1,61,150.9672131147541,0.000206493370208761
SI041_1_4_1.fastq,NZ_AP018768.1,8059,150.97158456384167,0.027280820828072264
SI041_1_4_1.fastq,NZ_CP119724.1,1764,150.97448979591837,0.005971382049971396
SI041_1_4_1.fastq,AC_000017.1,968,150.97314049586777,0.003276812825607886
SI041_1_4_1.fastq,NZ_CP123447.1,167,150.97005988023952,0.000565317915161691
SI041_1_4_1.fastq,NZ_CP065999.1,203,150.82266009852216,0.000687182854957026
SI041_1_4_1.fastq,NZ_UQJH01000001.1,2799,150.98142193640587,0.009474999069087265
SI041_1_4_1.fastq,NZ_CP126965.1,895,150.97653631284916,0.003029697808800680
SI041_1_4_1.fastq,NZ_CP070973.1,1006,150.8727634194831,0.003405448039836295
SI041_1_4_1.fastq,OQ842451.1,118,150.9915254237288,0.000399446191551375
SI041_1_4_1.fastq,NZ_CP127842.1,536,150.97761194029852,0.001814433548063871
SI041_1_4_1.fastq,NZ_CP033672.1,387,150.96640826873386,0.001310048102799847
SI041_1_4_1.fastq,EF174468.1,1334,150.97826086956522,0.004515773046860455
SI041_1_4_1.fastq,NZ_CP071602.1,352,150.98295454545453,0.001191568300221049
SI041_1_4_1.fastq,NZ_AP019829.2,335,150.97611940298506,0.001134020967539919
SI041_1_4_1.fastq,NZ_CP017037.1,469,150.98507462686567,0.001587629354555887
SI041_1_4_1.fastq,NZ_CP133094.1,616,150.93344155844156,0.002085244525386836
SI041_1_4_1.fastq,NZ_CP063195.1,849,150.9846878680801,0.002873981496839974
SI041_1_4_1.fastq,NC_006213.1,1183,150.98055790363483,0.004004617327163357
SI041_1_4_1.fastq,NZ_CP126697.1,474,150.9704641350211,0.001604555040638572
SI041_1_4_1.fastq,AFIH01000001.1,822,150.98296836982968,0.002782582791993473
SI041_1_4_1.fastq,NZ_LR134378.1,632,150.97310126582278,0.002139406720851430
SI041_1_4_1.fastq,NZ_CP078113.1,533,150.9793621013133,0.001804278136414260
SI041_1_4_1.fastq,NZ_CP102583.1,1526,150.97968545216253,0.005165719392435573
SI041_1_4_1.fastq,NC_004718.3,452,150.99115044247787,0.001530082021874757
SI041_1_4_1.fastq,NZ_CP100372.1,390,150.97948717948717,0.001320203514449458
SI041_1_4_1.fastq,NZ_CP050992.1,2501,150.95881647341065,0.008466228178559219
SI041_1_4_1.fastq,NC_000883.2,437,150.98169336384439,0.001479304963626701
SI041_1_4_1.fastq,NZ_CALHUL010000006.1,899,150.9833147942158,0.003043238357666828
SI041_1_4_1.fastq,CAKAFU010000002.1,1797,150.98163606010016,0.006083091578117119
SI041_1_4_1.fastq,NC_013192.1,3710,150.9811320754717,0.012558859073352538
SI041_1_4_1.fastq,MG027862.1,1673,150.98684997011358,0.005663334563266522
SI041_1_4_1.fastq,NC_001781.1,165,150.96363636363637,0.000558547640728617
SI041_1_4_1.fastq,NZ_CP072363.1,401,150.97506234413964,0.001357440023831366
SI041_1_4_1.fastq,NZ_CP060204.1,126,150.97619047619048,0.000426527289283671
SI041_1_4_1.fastq,ADNV01000327.1,4187,150.9820874134225,0.014173569525640722
SI041_1_4_1.fastq,NZ_CP030820.1,279,150.663082437276,0.000944453283413843
SI041_1_4_1.fastq,NZ_CAKAHJ010000001.1,1258,150.98092209856915,0.004258502618403637
SI041_1_4_1.fastq,NZ_AP025697.1,697,150.98278335724532,0.002359440639926339
SI041_1_4_1.fastq,NC_021928.1,3756,150.97923322683707,0.012714575385313244
SI041_1_4_1.fastq,NZ_CP024696.1,1608,150.98569651741295,0.005443300644191612
SI041_1_4_1.fastq,NZ_CP024931.1,1892,150.92389006342495,0.006404679613688141
SI041_1_4_1.fastq,NZ_CP022384.1,246,150.73170731707316,0.000832743755268120
SI041_1_4_1.fastq,NZ_CP126335.1,814,150.985257985258,0.002755501694261177
SI041_1_4_1.fastq,NZ_CALGPY010000005.1,205,150.97560975609755,0.000693953129390100
SI041_1_4_1.fastq,NZ_CP102534.1,1023,150.97165200391007,0.003462995372517425
SI041_1_4_1.fastq,NZ_CP117438.1,1807,150.96734919756503,0.006116942950282490
SI041_1_4_1.fastq,CP006667.1,208,150.98076923076923,0.000704108541039711
SI041_1_4_1.fastq,NZ_CP046314.1,606,150.98679867986797,0.002051393153221466
SI041_1_4_1.fastq,NZ_CP050145.1,944,150.97775423728814,0.003195569532410996
SI041_1_4_1.fastq,NZ_CP129616.1,702,150.97720797720797,0.002376366326009025
SI041_1_4_1.fastq,NZ_CP124548.1,454,150.98237885462555,0.001536852296307831
SI041_1_4_1.fastq,NZ_CP024703.1,1482,150.97165991902833,0.005016773354907941
SI041_1_4_1.fastq,NZ_CP063229.1,394,150.98477157360406,0.001333744063315606
SI041_1_4_1.fastq,NZ_LT635457.1,255,150.9764705882353,0.000863209990216953
SI041_1_4_1.fastq,AP018050.1,1019,150.97448478900884,0.003449454823651277
SI041_1_4_1.fastq,NZ_UGGM01000001.1,360,150.99166666666667,0.001218649397953346
SI041_1_4_1.fastq,NZ_CP036164.1,1154,150.98093587521663,0.003906448347883782
SI041_1_4_1.fastq,NZ_CP039886.1,729,150.9108367626886,0.002467765030855526
SI041_1_4_1.fastq,NZ_CP079724.1,699,150.95278969957081,0.002366210914359413
SI041_1_4_1.fastq,NZ_NBSQ01000002.1,368,150.98641304347825,0.001245730495685643
SI041_1_4_1.fastq,NZ_CP009913.1,105,150.9904761904762,0.000355439407736393
SI041_1_4_1.fastq,NZ_CP132330.1,438,150.99086757990867,0.001482690100843238
SI041_1_4_1.fastq,NZ_JAGDEP010000001.1,797,150.9836888331242,0.002697954361580047
SI041_1_4_1.fastq,NC_028752.1,4256,150.98002819548873,0.014407143993581780
SI041_1_4_1.fastq,NZ_JAGZUH010000001.1,746,150.9785522788204,0.002525312363536656
SI041_1_4_1.fastq,NC_005831.2,878,150.98405466970388,0.002972150476119549
SI041_1_4_1.fastq,NZ_CP083637.1,410,150.87560975609756,0.001387906258780200
SI041_1_4_1.fastq,NZ_AP027140.1,476,150.97058823529412,0.001611325315071646
SI041_1_4_1.fastq,AZKM01000008.1,1007,150.9811320754717,0.003408833177052832
SI041_1_4_1.fastq,NZ_CP036550.1,1183,150.9797125950972,0.004004617327163357
SI041_1_4_1.fastq,NZ_CP050136.1,1329,150.98118886380738,0.004498847360777769
SI041_1_4_1.fastq,NZ_AP026979.1,1274,150.9701726844584,0.004312664813868231
SI041_1_4_1.fastq,NZ_UGNY01000001.1,321,150.79127725856696,0.001086629046508400
SI041_1_4_1.fastq,NZ_CP041695.1,3732,150.98258306538048,0.012633332092116353
SI041_1_4_1.fastq,NZ_CP035765.1,810,150.9925925925926,0.002741961145395029
SI041_1_4_1.fastq,NZ_CP032823.1,2155,150.93735498839908,0.007294970701637391
SI041_1_4_1.fastq,NZ_CP099728.1,238,150.98319327731093,0.000805662657535823
SI041_1_4_1.fastq,NC_003443.1,695,150.98561151079136,0.002352670365493265
SI041_1_4_1.fastq,NZ_CP019721.1,493,150.97971602434077,0.001668872647752777
SI041_1_4_1.fastq,CAHJXR010000003.1,449,150.97772828507794,0.001519926610225145
SI041_1_4_1.fastq,NZ_JACHIT010000001.1,369,150.97831978319783,0.001249115632902180
SI041_1_4_1.fastq,NZ_CP083630.1,131,150.98473282442748,0.000443452975366356
SI041_1_4_1.fastq,NZ_CP114997.1,1155,150.978354978355,0.003909833485100318
SI041_1_4_1.fastq,NZ_CP022386.1,3934,150.94458566344687,0.013317129809856842
SI041_1_4_1.fastq,NZ_CP082852.1,315,150.98095238095237,0.001066318223209178
SI041_1_4_1.fastq,NC_038308.1,134,150.98507462686567,0.000453608387015968
SI041_1_4_1.fastq,NC_001464.1,348,134.69252873563218,0.001178027751354901
SI041_1_4_1.fastq,NZ_CP040915.1,406,150.9704433497537,0.001374365709914051
SI041_1_4_1.fastq,NZ_CP101133.1,3766,150.97875730217737,0.012748426757478615
SI041_1_4_1.fastq,AP023461.1,7,150.85714285714286,0.000023695960515760
SI041_1_4_2.fastq,NZ_LR134365.1,177,150.96610169491527,0.000599169287327062
SI041_1_4_2.fastq,NC_075417.1,2624,150.98513719512195,0.008882600056193278
SI041_1_4_2.fastq,CP097095.1,1871,150.98236237306253,0.006333591732140862
SI041_1_4_2.fastq,NC_038311.1,6478,150.98579808582895,0.021928918888727153
SI041_1_4_2.fastq,NZ_CP053939.1,779,150.98973042362002,0.002637021891682379
SI041_1_4_2.fastq,NZ_CP009227.1,12404,150.98331183489196,0.041989242033925844
SI041_1_4_2.fastq,NZ_CP072390.1,557,150.9874326750449,0.001885521429611149
SI041_1_4_2.fastq,NZ_CP029207.1,618,150.98381877022655,0.002092014799819911
SI041_1_4_2.fastq,NZ_CP036514.1,848,150.98938679245282,0.002870596359623437
SI041_1_4_2.fastq,NZ_CP120507.1,1190,150.98235294117646,0.004028313287679116
SI041_1_4_2.fastq,NZ_LS483444.1,4728,150.85490693739425,0.016004928759787276
SI041_1_4_2.fastq,NZ_CP031257.1,105,150.9904761904762,0.000355439407736393
SI041_1_4_2.fastq,NZ_CP059045.1,1031,150.9854510184287,0.003490076470249721
SI041_1_4_2.fastq,AM902716.1,1367,150.983174835406,0.004627482575006178
SI041_1_4_2.fastq,NC_013203.1,106,151.0,0.000358824544952930
SI041_1_4_2.fastq,NZ_CP102197.1,123,150.97560975609755,0.000416371877634060
SI041_1_4_2.fastq,NZ_CP010106.1,541,150.9833641404806,0.001831359234146556
SI041_1_4_2.fastq,NZ_CP089216.1,1135,150.98149779735684,0.003842130740769577
SI041_1_4_2.fastq,NZ_CP071265.1,187,150.98930481283423,0.000633020659492433
SI041_1_4_2.fastq,ACIL03000013.1,1963,150.98217014773306,0.006645024356062273
SI041_1_4_2.fastq,NC_019960.1,74,150.98648648648648,0.000250500154023743
SI041_1_4_2.fastq,NZ_CP058970.1,551,150.99092558983665,0.001865210606311927
SI041_1_4_2.fastq,NZ_CP031243.1,690,150.9855072463768,0.002335744679410580
SI041_1_4_2.fastq,NZ_CP101528.1,540,150.98703703703703,0.001827974096930019
SI041_1_4_2.fastq,NZ_CP010310.2,639,150.98591549295776,0.002163102681367189
SI041_1_4_2.fastq,NZ_CP079193.1,814,150.97174447174447,0.002755501694261177
SI041_1_4_2.fastq,NZ_UGPB01000001.1,1339,150.98879761015684,0.004532698732943140
SI041_1_4_2.fastq,NZ_AP019831.1,534,150.98314606741573,0.001807663273630797
SI041_1_4_2.fastq,NZ_CP132214.1,332,150.99096385542168,0.001123865555890308
SI041_1_4_2.fastq,NZ_CP040423.1,152,150.98684210526315,0.000514540856913635
SI041_1_4_2.fastq,NC_038307.1,1213,150.98845836768342,0.004106171443659469
SI041_1_4_2.fastq,NZ_CAMNMG010000001.1,520,150.98846153846154,0.001760271352599278
SI041_1_4_2.fastq,NZ_CP046320.1,2777,150.98379546272957,0.009400526050323450
SI041_1_4_2.fastq,NZ_CP028435.1,1038,150.91040462427745,0.003513772430765481
SI041_1_4_2.fastq,NZ_CP033459.1,208,150.99519230769232,0.000704108541039711
SI041_1_4_2.fastq,NZ_CP019962.1,1321,150.9886449659349,0.004471766263045473
SI041_1_4_2.fastq,NZ_CP073092.1,2201,150.961381190368,0.007450687013598096
SI041_1_4_2.fastq,NZ_JAJFOF010000001.1,1700,150.92352941176472,0.005754733268113023
SI041_1_4_2.fastq,NZ_CP012071.1,424,150.98820754716982,0.001435298179811719
SI041_1_4_2.fastq,NZ_CP023527.1,289,150.9757785467128,0.000978304655579214
SI041_1_4_2.fastq,NZ_CAKAIK010000001.1,919,150.98585418933624,0.003110941101997570
